Frame #,Cluster Sum, Cluster Avg., Box Est.
1,61,5,9,7,3,5,11,9,5,9,3,5,4,
2,48,4,6,4,8,3,3,11,5,7,4,3,
3,60,4,12,4,3,5,3,5,9,5,5,10,4,4,3,
4,58,4,12,4,5,3,5,15,5,10,4,4,3,
5,62,5,9,6,3,3,13,15,3,3,5,7,4,
6,72,4,10,6,4,3,3,3,3,6,13,7,10,6,3,5,
7,63,4,11,3,6,3,3,3,6,9,3,19,4,4,
8,63,4,10,3,4,8,3,4,3,20,3,3,3,5,4,
9,63,4,9,4,8,3,23,3,4,3,3,3,5,4,
10,59,3,7,3,3,5,3,4,3,7,3,3,5,10,6,4,
11,66,4,9,3,3,5,5,3,3,3,3,9,5,16,8,
12,68,4,10,3,3,4,3,3,3,5,3,3,7,4,7,3,17,
13,64,4,8,3,3,3,3,3,4,9,3,15,3,15,
14,60,4,9,3,3,3,3,3,4,3,6,3,3,15,6,5,
15,58,4,7,4,4,7,8,3,4,3,3,3,3,3,13,
16,63,3,9,4,5,5,4,3,3,3,3,4,3,9,3,3,11,
17,62,4,10,3,13,5,3,5,4,5,4,6,3,3,8,
18,54,4,10,4,4,6,3,5,6,10,10,3,3,
19,58,4,10,3,4,4,6,7,5,4,6,5,3,4,7,
20,63,5,10,3,4,3,4,18,8,9,6,5,3,
21,46,3,11,3,4,4,5,4,9,4,7,3,3,
22,68,4,12,5,4,3,5,4,6,5,9,3,5,3,10,3,3,
23,64,3,12,5,4,3,3,4,11,5,3,3,3,4,5,5,3,3,
24,67,5,11,4,3,3,10,18,4,4,8,6,7,
25,64,4,10,3,3,3,18,10,4,5,3,4,4,4,3,
26,71,7,14,4,10,4,9,9,24,6,5,
27,66,5,14,5,5,4,5,11,10,5,8,4,5,4,
28,63,4,11,5,7,5,3,6,3,9,5,4,5,7,4,
29,91,22,28,87,4,
30,66,6,10,3,6,7,12,3,5,3,15,12,
31,89,22,25,85,4,
32,50,5,9,5,6,8,8,6,5,9,3,
33,100,25,20,97,3,
34,79,19,21,76,3,
35,38,4,10,5,4,4,10,3,8,4,
36,55,5,10,4,3,7,3,3,16,12,7,
37,69,17,19,65,4,
38,67,16,18,64,3,
39,34,3,10,8,3,3,4,5,8,3,
40,54,4,10,3,3,3,3,8,5,4,5,4,3,13,
41,64,16,23,61,3,
42,45,4,13,3,3,3,3,12,3,3,15,
43,51,5,11,3,5,3,3,5,15,17,
44,38,3,11,4,3,4,3,13,4,3,4,
45,38,3,11,4,7,4,3,3,3,6,8,
46,29,3,6,3,4,3,5,3,4,7,
47,38,4,13,3,4,3,4,4,3,17,
48,66,16,24,61,5,
49,29,4,7,7,8,3,3,8,
50,62,12,15,3,4,55,
51,38,7,9,9,6,23,
52,26,3,10,6,3,3,4,3,7,
53,45,11,19,41,4,
54,32,4,12,3,5,3,4,17,
55,38,5,12,3,6,3,3,23,
56,45,7,15,5,3,3,34,
57,44,8,14,5,3,36,
58,19,3,9,3,4,5,7,
59,48,9,17,5,7,36,
60,32,2,8,5,4,3,3,4,3,3,4,3,
61,47,6,14,33,3,3,4,4,
62,48,6,14,33,4,5,3,3,
63,30,3,10,5,7,6,5,4,3,
64,28,5,9,5,19,4,
65,39,7,8,5,9,25,
66,40,8,16,3,4,33,
67,38,4,11,5,16,3,4,5,5,
68,32,5,9,14,3,5,10,
69,40,5,8,3,4,5,4,12,12,
70,42,8,11,11,25,6,
71,41,5,14,4,4,22,4,4,3,
72,36,4,9,6,4,3,4,10,9,
73,52,10,21,3,9,40,
74,32,4,10,9,4,4,3,4,8,
75,29,3,7,8,3,3,3,9,3,
76,33,6,13,9,3,21,
77,21,3,6,5,3,3,10,
78,29,4,9,8,3,11,4,3,
79,19,3,8,4,3,6,6,
80,23,3,9,3,4,5,4,7,
81,34,8,12,4,30,
82,36,9,13,3,33,
83,32,4,11,3,6,12,4,7,
84,50,10,13,3,20,27,
85,41,6,16,5,5,3,28,
86,47,11,21,40,7,
87,35,5,13,3,5,23,4,
88,42,8,15,8,3,31,
89,29,4,8,5,3,8,3,10,
90,27,3,7,9,3,3,3,9,
91,31,6,14,3,22,6,
92,31,4,10,4,12,6,3,6,
93,36,7,14,3,12,21,
