Frame #,Sample Size,Selected Sample,Feature Size, Selected Features, # Clusters,Cluster Sum, Cluster Avg., Box Est.,Actual, Validity, Accuracy
47,24,19,254,173,25,173,6,40,14,2,285.714
48,24,19,252,168,24,168,7,40,14,4,285.714
49,25,18,257,172,23,172,7,43,14,4,307.143
50,25,17,256,187,24,187,7,31,14,2,221.429
51,22,15,272,176,23,176,7,34,14,4,242.857
52,26,16,273,182,22,182,8,37,14,2,264.286
53,26,16,273,178,22,178,8,33,13,2,253.846
54,27,22,289,209,26,209,8,48,13,0,369.231
55,15,14,257,195,23,195,8,41,13,2,315.385
56,17,15,248,174,22,174,7,34,14,2,242.857
57,15,14,248,186,21,186,8,39,13,0,300
58,15,13,247,175,22,175,7,32,14,2,228.571
59,19,15,253,167,26,167,6,41,14,2,292.857
60,18,15,256,166,20,166,8,39,17,2,229.412
61,15,14,248,157,23,157,6,46,16,0,287.5
62,18,18,271,226,15,226,15,68,16,2,425
63,22,16,287,186,26,186,7,43,17,2,252.941
64,17,14,290,191,27,191,7,39,17,2,229.412
65,11,9,285,189,24,189,7,54,17,2,317.647
66,13,12,272,178,27,178,6,50,17,2,294.118
67,13,12,267,183,23,183,7,45,17,2,264.706
68,15,14,268,173,22,173,7,49,18,2,272.222
69,14,12,265,185,21,185,8,47,17,4,276.471
70,12,10,280,201,26,201,7,52,18,4,288.889
71,12,9,273,171,24,171,7,41,18,4,227.778
72,12,9,274,189,23,189,8,42,17,4,247.059
73,12,10,270,158,23,158,6,43,17,2,252.941
74,15,13,283,174,28,174,6,33,17,2,194.118
75,13,10,293,202,32,202,6,40,18,4,222.222
76,17,13,304,170,24,170,7,44,18,2,244.444
77,17,14,303,169,27,169,6,43,18,2,238.889
78,19,11,310,193,26,193,7,24,18,0,133.333
79,14,14,306,205,24,205,8,47,17,4,276.471
80,14,11,296,190,25,190,7,37,17,4,217.647
81,14,9,299,202,26,202,7,37,16,2,231.25
82,14,9,299,203,26,203,7,37,16,2,231.25
83,11,9,297,179,29,179,6,41,16,4,256.25
84,11,9,297,166,26,166,6,25,16,4,156.25
85,17,14,287,175,26,175,6,27,16,4,168.75
86,16,11,291,185,31,185,5,34,16,4,212.5
87,11,9,276,177,26,177,6,35,16,4,218.75
88,14,11,290,184,27,184,6,45,16,4,281.25
89,12,7,298,180,27,180,6,22,16,4,137.5
90,16,13,300,184,22,184,8,28,16,2,175
91,15,9,314,189,24,189,7,33,16,2,206.25
92,16,10,295,173,20,173,8,21,16,2,131.25
93,16,11,278,167,26,167,6,31,16,2,193.75
94,13,9,296,187,27,187,6,29,16,2,181.25
95,12,10,294,206,28,206,7,51,16,4,318.75
96,12,9,293,200,25,200,8,42,16,2,262.5
97,11,8,275,185,24,185,7,36,16,2,225
98,13,7,287,179,22,179,8,37,17,4,217.647
99,11,10,269,166,21,166,7,35,16,2,218.75
100,11,7,273,164,23,164,7,22,16,4,137.5
101,11,7,272,165,24,165,6,22,16,4,137.5
102,16,12,286,194,21,194,9,35,16,0,218.75
103,14,11,286,200,22,200,9,27,16,2,168.75
104,14,11,286,188,24,188,7,40,19,2,210.526
105,12,9,281,192,21,192,9,42,17,0,247.059
106,12,9,281,192,20,192,9,40,17,2,235.294
107,13,8,274,185,32,185,5,53,18,4,294.444
108,11,9,271,176,26,176,6,38,24,4,158.333
109,11,5,274,166,26,166,6,58,19,4,305.263
110,11,9,284,184,28,184,6,39,19,4,205.263
111,9,6,286,166,25,166,6,46,19,2,242.105
112,9,7,268,172,26,172,6,46,19,4,242.105
113,10,5,256,163,25,163,6,33,18,4,183.333
114,10,5,270,166,26,166,6,32,17,4,188.235
115,11,5,250,156,18,156,8,43,17,2,252.941
116,10,8,253,181,25,181,7,33,16,0,206.25
117,12,8,255,178,28,178,6,33,16,4,206.25
118,11,7,246,158,25,158,6,31,17,4,182.353
119,10,5,253,167,31,167,5,37,17,4,217.647
120,10,5,252,167,31,167,5,36,17,4,211.765
121,10,6,251,156,23,156,6,30,17,2,176.471
