Frame #,Cluster Sum, Cluster Avg., Box Est.
1,93,23,41,34,59,
2,139,27,55,55,15,69,
3,112,5,18,9,13,8,3,11,3,4,11,4,4,4,4,11,6,5,7,5,
4,116,29,43,40,76,
5,117,29,51,40,77,
6,103,25,47,37,66,
7,116,29,47,42,74,
8,114,28,50,39,75,
9,104,26,47,37,67,
10,102,25,47,36,66,
11,91,7,38,45,3,6,8,4,4,4,9,3,5,
12,122,30,51,44,78,
13,126,31,48,44,82,
14,97,8,34,46,6,6,5,10,6,6,7,5,
15,134,33,48,56,78,
16,130,32,47,49,81,
17,117,29,44,52,65,
18,128,32,46,49,79,
19,108,9,33,49,5,6,8,7,7,6,4,16,
20,112,28,42,47,65,
21,121,30,47,54,67,
22,114,10,39,58,4,7,12,8,4,4,5,12,
23,135,33,50,55,80,
24,135,33,50,55,80,
25,134,33,52,58,76,
26,101,20,43,55,38,8,
27,135,11,46,62,3,7,9,19,3,3,7,14,8,
28,140,28,47,61,65,14,
29,150,37,53,61,89,
30,152,38,56,54,98,
31,143,35,52,53,90,
32,134,33,57,50,84,
33,99,16,40,57,7,20,15,
34,107,17,41,58,7,23,19,
35,133,33,49,56,77,
36,161,40,59,64,97,
37,104,20,46,59,14,31,
38,148,37,57,60,88,
39,134,13,49,64,10,8,12,9,4,7,20,
40,113,7,26,8,13,3,5,4,28,3,9,6,4,3,7,9,11,
41,112,5,22,11,4,4,5,3,7,4,5,4,4,4,6,3,4,16,4,9,3,9,3,
42,121,11,41,64,8,6,7,6,5,4,4,17,
43,158,39,55,61,97,
44,162,40,58,65,97,
45,164,41,55,69,95,
46,169,42,59,66,103,
47,154,38,60,51,103,
48,102,25,44,51,51,
49,171,42,58,64,107,
50,167,41,62,65,102,
51,162,13,54,113,7,7,6,4,4,3,6,4,8,
52,174,43,65,66,108,
53,174,43,64,66,108,
54,182,45,64,70,112,
55,150,37,57,67,83,
56,220,16,76,156,9,8,8,3,5,4,4,8,12,3,
57,161,20,49,85,16,10,16,27,7,
58,140,11,31,8,15,10,7,11,15,31,8,28,7,
59,141,15,60,97,6,6,10,6,4,12,
60,160,40,60,61,99,
61,152,19,51,64,7,27,17,24,13,
62,136,12,51,63,11,9,8,7,3,7,23,5,
63,174,43,73,66,108,
64,101,16,35,51,7,8,35,
65,172,21,46,76,18,31,9,7,31,
66,169,24,61,75,9,27,40,18,
67,152,25,56,108,7,10,27,
68,169,42,66,57,112,
69,186,8,40,3,29,3,19,15,3,3,7,9,14,9,3,8,28,6,3,4,12,5,3,
70,194,7,43,3,32,10,8,8,12,18,4,5,3,7,7,7,4,4,28,3,3,3,3,7,6,9,
71,103,5,27,3,3,10,5,4,12,3,3,3,8,5,6,3,10,10,15,
72,238,59,69,160,78,
73,228,57,72,144,84,
74,194,38,67,140,40,14,
75,189,6,39,3,3,4,4,15,6,4,7,6,4,16,6,5,4,25,5,5,3,3,6,4,3,16,4,5,3,3,3,14,
76,145,20,39,15,55,13,36,26,
77,204,40,68,136,15,53,
78,153,8,24,8,4,4,17,8,6,10,15,7,8,16,9,7,17,5,8,4,
79,162,27,49,77,9,44,32,
80,188,7,35,4,3,6,4,5,4,19,5,3,23,8,6,19,3,15,5,9,18,5,3,3,4,9,5,
81,192,7,24,7,5,3,11,3,3,6,18,5,16,3,11,27,5,7,5,13,3,3,16,7,6,5,4,
82,169,24,55,84,12,8,27,38,
