Frame #,Sample Size,Selected Sample,Feature Size, Selected Features, # Clusters,Cluster Sum, Cluster Avg., Box Est.,Actual, Validity, Accuracy
85,5,4,81,52,6,52,8,17,16,0,106.25
86,3,1,84,36,4,36,9,18,16,-1,112.5
87,4,1,82,41,5,41,8,15,16,0,93.75
88,4,3,77,41,5,41,8,20,16,-1,125
89,0,0,80,0,2,0,0,0,16,-2,0
90,5,2,75,44,5,44,8,29,16,0,181.25
91,5,3,82,63,4,63,15,29,16,0,181.25
92,5,1,80,37,5,37,7,15,16,-1,93.75
93,5,2,77,52,4,52,13,22,16,-1,137.5
94,4,3,86,63,4,63,15,27,16,0,168.75
95,0,0,82,0,2,0,0,3,16,0,18.75
96,0,0,81,0,2,0,0,3,16,0,18.75
97,0,0,80,0,2,0,0,2,16,0,12.5
98,4,1,80,42,6,42,7,26,17,0,152.941
99,4,1,81,29,5,29,5,17,16,0,106.25
100,0,0,83,0,2,0,0,3,16,0,18.75
101,0,0,83,0,2,0,0,3,16,0,18.75
102,5,3,86,41,6,41,6,20,16,0,125
103,4,1,77,48,5,48,9,27,16,0,168.75
104,5,2,88,54,10,54,5,27,19,4,142.105
105,5,3,89,48,6,48,8,25,17,0,147.059
106,5,3,89,47,6,47,7,25,17,0,147.059
107,5,3,93,50,5,50,10,28,18,-1,155.556
108,5,4,99,78,4,78,19,42,24,0,175
109,4,1,76,45,4,45,11,28,19,-1,147.368
110,4,2,78,31,3,31,10,3,19,-1,15.7895
111,2,2,78,42,3,42,14,5,19,-1,26.3158
112,2,2,78,25,3,25,8,3,19,-1,15.7895
113,0,0,77,0,2,0,0,2,18,0,11.1111
114,4,1,93,37,5,37,7,17,17,0,100
115,4,2,90,38,5,38,7,20,17,0,117.647
116,5,2,98,20,3,20,6,2,16,0,12.5
117,5,2,93,56,5,56,11,27,16,-2,168.75
118,5,2,79,41,5,41,8,24,17,-1,141.176
119,4,1,83,34,4,34,8,20,17,-1,117.647
120,5,1,84,43,5,43,8,26,17,-1,152.941
121,2,2,75,40,3,40,13,1,17,-1,5.88235
