Frame #,Sample Size,Selected Sample,Feature Size, Selected Features, # Clusters,Cluster Sum, Cluster Avg., Box Est.,Actual, Validity, Accuracy
41,25,17,254,125,12,125,10,34,13,2,261.538
42,24,15,245,115,13,115,8,29,13,2,223.077
43,25,19,249,108,15,108,7,26,13,4,200
44,25,18,273,117,12,117,9,28,13,4,215.385
45,25,17,257,116,12,116,9,36,13,4,276.923
46,25,17,263,132,13,132,10,32,13,2,246.154
47,24,19,254,112,16,112,7,35,14,2,250
48,24,18,252,113,16,113,7,32,14,4,228.571
49,25,19,257,116,12,116,9,35,14,4,250
50,25,18,256,151,15,151,10,32,14,2,228.571
51,22,15,272,129,14,129,9,31,14,4,221.429
52,26,16,273,150,14,150,10,34,14,2,242.857
53,26,16,273,124,15,124,8,26,13,4,200
54,27,23,289,152,16,152,9,47,13,2,361.538
55,15,13,257,130,12,130,10,35,13,2,269.231
56,17,14,248,138,13,138,10,33,14,2,235.714
57,15,14,248,137,13,137,10,29,13,0,223.077
58,15,12,247,118,12,118,9,24,14,2,171.429
59,19,16,253,115,13,115,8,30,14,2,214.286
60,18,14,256,128,13,128,9,35,17,2,205.882
61,15,14,248,90,11,90,8,31,16,0,193.75
62,18,18,271,203,10,203,20,66,16,2,412.5
63,22,16,287,112,13,112,8,35,17,2,205.882
64,17,14,290,108,12,108,9,29,17,2,170.588
65,11,9,285,98,9,98,10,35,17,2,205.882
66,13,12,272,98,11,98,8,28,17,2,164.706
67,13,12,267,93,10,93,9,28,17,2,164.706
68,15,14,268,100,11,100,9,36,18,2,200
69,14,11,265,108,9,108,12,38,17,2,223.529
70,12,10,280,104,10,104,10,35,18,4,194.444
71,12,9,273,105,10,105,10,23,18,4,127.778
72,12,8,274,70,9,70,7,17,17,2,100
73,12,10,270,87,9,87,9,32,17,2,188.235
74,15,13,283,96,11,96,8,23,17,2,135.294
75,13,10,293,105,10,105,10,26,18,4,144.444
76,17,13,304,100,11,100,9,35,18,2,194.444
77,17,15,303,118,13,118,9,35,18,2,194.444
78,19,11,310,96,12,96,8,23,18,2,127.778
79,14,14,306,177,13,177,13,44,17,0,258.824
80,14,11,296,115,11,115,10,29,17,4,170.588
81,14,9,299,85,10,85,8,19,16,4,118.75
82,14,9,299,87,10,87,8,19,16,2,118.75
83,11,9,297,85,11,85,7,18,16,4,112.5
84,11,10,297,93,12,93,7,21,16,4,131.25
85,17,14,287,80,11,80,7,23,16,4,143.75
86,16,11,291,96,11,96,8,26,16,4,162.5
87,11,9,276,86,10,86,8,21,16,4,131.25
88,14,11,290,93,11,93,8,35,16,4,218.75
89,12,7,298,64,9,64,7,16,16,4,100
90,16,12,300,96,12,96,8,26,16,4,162.5
91,15,9,314,76,10,76,7,21,16,2,131.25
92,16,10,295,114,12,114,9,18,16,2,112.5
93,16,11,278,83,11,83,7,23,16,2,143.75
94,13,9,296,66,9,66,7,20,16,4,125
95,12,9,294,114,10,114,11,30,16,2,187.5
96,12,8,293,81,10,81,8,20,16,2,125
97,11,8,275,83,10,83,8,24,16,4,150
98,13,7,287,73,8,73,9,26,17,4,152.941
99,11,10,269,102,10,102,10,31,16,2,193.75
100,11,7,273,60,9,60,6,16,16,4,100
101,11,7,272,62,9,62,6,16,16,4,100
102,16,12,286,109,11,109,9,33,16,0,206.25
103,14,11,286,117,10,117,11,23,16,4,143.75
104,14,11,286,99,10,99,9,33,19,4,173.684
105,12,9,281,107,9,107,11,32,17,0,188.235
106,12,9,281,110,8,110,13,32,17,2,188.235
107,13,8,274,45,8,45,5,29,18,4,161.111
108,11,9,271,76,7,76,10,29,24,2,120.833
109,11,5,274,52,7,52,7,21,19,2,110.526
110,11,9,284,66,10,66,6,21,19,4,110.526
111,9,6,286,28,7,28,4,13,19,4,68.4211
112,9,7,268,52,8,52,6,20,19,4,105.263
113,10,8,256,88,7,88,12,38,18,2,211.111
114,10,7,270,54,7,54,7,22,17,4,129.412
115,11,6,250,33,6,33,5,10,17,4,58.8235
116,10,8,253,73,8,73,9,19,16,0,118.75
117,12,9,255,62,10,62,6,19,16,2,118.75
118,11,6,246,53,6,53,8,17,17,4,100
119,10,7,253,45,6,45,7,12,17,4,70.5882
120,10,6,252,32,7,32,4,13,17,4,76.4706
121,10,4,251,20,5,20,4,10,17,4,58.8235
