Frame #,Cluster Sum, Cluster Avg., Box Est.
1,116,14,53,67,17,10,11,4,7,
2,92,7,26,11,4,15,14,5,5,3,11,12,7,5,
3,61,6,16,8,4,11,4,8,11,10,5,
4,115,8,18,13,3,7,10,8,8,11,12,13,10,15,5,
5,104,7,21,3,13,6,13,8,8,9,10,7,6,7,14,
6,113,7,22,20,6,3,13,3,9,4,12,13,5,3,13,9,
7,83,6,20,17,14,3,13,3,4,5,15,5,4,
8,83,6,28,11,18,6,13,6,3,3,14,6,3,
9,98,6,25,20,7,8,3,3,4,13,4,9,9,4,7,3,4,
10,93,5,24,19,7,4,3,3,9,12,4,4,14,4,3,4,3,
11,95,5,20,7,10,4,13,3,7,6,4,9,4,3,11,3,3,4,4,
12,84,6,14,7,12,5,3,10,11,8,6,3,11,5,3,
13,72,5,27,7,5,3,10,10,4,5,3,3,11,11,
14,117,14,45,82,7,11,6,6,5,
15,179,17,57,119,10,7,7,3,8,12,13,
16,130,16,50,82,7,12,18,7,4,
17,105,7,21,6,14,19,15,6,3,3,4,5,11,11,8,
18,103,6,28,7,16,20,4,3,6,3,3,3,4,5,13,9,4,3,
19,110,7,20,6,10,15,11,6,17,3,6,6,9,11,10,
20,132,13,52,84,7,6,3,4,8,15,5,
21,102,6,20,11,7,16,3,6,7,4,3,12,3,11,4,15,
22,87,5,27,4,13,8,8,3,4,5,13,6,4,4,11,4,
23,78,6,21,14,10,9,4,13,6,4,3,4,4,7,
24,96,6,25,16,10,9,5,14,6,4,4,3,13,5,7,
25,90,6,34,15,11,3,16,5,3,4,4,4,4,16,5,
26,123,7,21,11,9,23,3,18,14,4,7,5,10,3,3,10,3,
27,107,7,37,28,7,20,3,3,6,8,4,3,8,8,5,4,
28,132,9,17,9,6,18,23,4,24,6,5,6,10,18,3,
29,115,9,16,10,18,6,19,4,23,6,8,18,3,
30,106,8,26,12,8,5,21,5,6,15,4,4,20,6,
31,108,8,25,3,4,15,4,10,19,9,19,4,9,12,
32,107,9,30,5,8,13,24,21,4,11,14,7,
33,133,9,26,3,19,10,12,20,20,3,9,16,13,4,4,
34,155,11,27,24,20,3,10,23,18,3,16,17,4,12,5,
35,117,8,35,8,6,25,19,4,9,5,12,6,8,12,3,
36,147,9,34,22,7,3,18,13,20,3,16,9,4,7,13,6,6,
37,129,9,32,3,6,23,19,6,27,5,5,7,3,14,11,
38,135,9,35,11,10,13,3,6,3,17,21,14,7,17,13,
39,102,7,19,11,12,21,4,3,18,3,3,8,11,8,
40,123,8,21,8,10,15,9,3,3,22,23,3,7,11,9,
41,125,10,34,12,19,9,18,20,6,9,5,18,9,
42,115,8,29,9,24,5,4,20,3,9,18,6,9,8,
43,108,7,26,9,4,5,20,4,19,9,6,7,4,7,4,10,
44,117,9,28,3,11,27,17,3,11,18,10,13,4,
45,116,9,36,26,9,10,16,4,6,17,12,5,11,
46,132,10,32,11,26,21,11,9,20,15,5,6,3,5,
47,112,7,35,9,4,4,4,4,6,22,11,4,7,3,11,10,13,
48,113,7,32,8,4,5,4,3,5,22,11,4,6,3,19,11,8,
49,116,9,35,11,4,23,15,3,9,22,9,12,8,
50,151,10,32,10,22,3,23,5,9,12,18,5,7,18,8,11,
51,129,9,31,5,6,21,11,13,6,20,20,7,8,4,8,
52,150,10,34,3,14,22,27,5,7,22,11,8,8,13,10,
53,124,8,26,3,14,27,5,7,9,4,8,13,10,5,8,11,
54,152,9,47,16,16,3,4,11,7,10,14,3,24,10,7,21,6,
55,130,10,35,22,12,5,18,12,9,23,9,8,12,
56,138,10,33,9,29,9,12,24,16,8,12,4,12,3,
57,137,10,29,15,12,14,17,9,10,5,17,24,7,7,
58,118,9,24,16,10,12,5,15,24,8,7,11,10,
59,115,8,30,14,3,4,12,7,20,6,22,3,12,12,
60,128,9,35,11,24,10,13,5,7,23,9,11,4,11,
61,90,8,31,22,9,6,8,7,7,5,16,10,
62,203,20,66,99,30,4,26,5,8,25,6,
63,112,8,35,9,3,9,12,11,28,7,5,17,3,8,
64,108,9,29,7,20,4,5,5,7,28,16,5,11,
65,98,10,35,19,10,7,25,9,21,7,
66,98,8,28,16,22,9,8,5,11,10,6,11,
67,93,9,28,9,9,9,9,26,14,12,5,
68,100,9,36,14,18,4,3,5,8,28,10,10,
69,108,12,38,27,11,6,14,8,28,14,
70,104,10,35,32,8,8,5,7,28,7,9,
71,105,10,23,8,4,26,8,35,9,5,10,
72,70,7,17,8,4,8,26,9,5,10,
73,87,9,32,6,6,9,26,19,9,12,
74,96,8,23,16,3,7,13,23,14,5,6,9,
