Frame #,Sample Size,Selected Sample,Feature Size, Selected Features, # Clusters,Cluster Sum, Cluster Avg., Box Est.,Actual, Validity, Accuracy
47,10,10,152,151,4,151,37,86,0,-1,0
48,13,13,164,161,4,161,40,84,0,-1,0
49,9,6,185,124,14,124,8,48,0,4,0
50,10,7,187,123,14,123,8,49,0,4,0
51,10,8,174,151,6,151,25,58,0,0,0
52,9,7,155,148,6,148,24,63,0,0,0
53,15,11,169,140,11,140,12,74,0,2,0
54,12,7,186,138,11,138,12,83,0,2,0
55,10,10,184,182,4,182,45,124,0,0,0
56,11,7,164,139,5,139,27,63,0,0,0
57,9,9,149,147,4,147,36,74,0,-2,0
58,13,12,155,144,6,144,24,71,0,0,0
59,11,9,165,149,4,149,37,81,0,-1,0
60,11,8,169,148,4,148,37,79,0,0,0
61,9,7,171,156,6,156,26,73,0,0,0
62,11,8,158,134,6,134,22,54,0,0,0
63,15,10,170,146,6,146,24,65,0,0,0
64,14,6,194,146,10,146,14,55,0,2,0
65,10,9,200,191,4,191,47,95,0,-2,0
66,8,7,184,172,6,172,28,66,0,0,0
67,10,9,164,151,5,151,30,81,0,0,0
68,7,4,165,144,9,144,16,57,0,0,0
69,9,7,165,158,5,158,31,70,0,0,0
70,11,7,190,157,4,157,39,69,0,-1,0
71,13,11,186,170,5,170,34,80,0,-2,0
72,10,10,170,169,4,169,42,72,0,-2,0
73,13,10,173,157,5,157,31,85,0,-2,0
74,13,10,173,159,5,159,31,85,0,-1,0
75,14,10,194,167,7,167,23,72,0,0,0
76,8,6,181,165,4,165,41,62,0,-1,0
77,10,9,166,146,7,146,20,58,0,0,0
78,11,7,175,116,10,116,11,41,0,0,0
79,11,7,174,126,10,126,12,41,0,2,0
80,13,9,176,160,6,160,26,78,0,0,0
81,12,11,158,140,7,140,20,63,0,0,0
82,12,10,150,139,4,139,34,62,0,-1,0
83,11,8,161,144,5,144,28,51,0,-1,0
84,11,8,161,143,5,143,28,53,0,-1,0
85,14,9,191,130,8,130,16,46,0,0,0
86,13,13,175,175,4,175,43,83,0,-2,0
87,10,7,167,130,7,130,18,51,0,2,0
88,14,12,157,129,7,129,18,57,0,0,0
89,8,3,152,114,7,114,16,40,0,0,0
90,13,9,157,123,7,123,17,59,0,0,0
91,12,9,167,135,7,135,19,68,0,0,0
92,11,4,161,83,10,83,8,34,0,0,0
93,11,9,151,130,7,130,18,59,0,0,0
94,7,7,136,135,4,135,33,66,0,-2,0
95,10,10,140,139,4,139,34,85,0,-2,0
96,10,10,150,150,4,150,37,77,0,-2,0
97,10,8,127,100,5,100,20,48,0,-1,0
98,11,9,129,103,5,103,20,48,0,-1,0
99,10,8,160,137,7,137,19,74,0,0,0
100,9,7,134,130,5,130,26,83,0,0,0
101,4,2,142,92,10,92,9,39,0,2,0
102,14,12,152,144,6,144,24,75,0,0,0
103,12,10,150,142,6,142,23,74,0,0,0
104,7,7,157,157,4,157,39,81,0,-2,0
105,8,8,141,128,6,128,21,77,0,0,0
106,5,3,138,74,11,74,6,31,0,2,0
107,9,6,145,95,10,95,9,50,0,2,0
108,9,7,146,126,7,126,18,73,0,0,0
109,6,6,129,129,4,129,32,75,0,-1,0
110,6,6,112,107,4,107,26,45,0,-2,0
111,8,6,137,100,10,100,10,44,0,0,0
112,5,5,143,133,4,133,33,52,0,-2,0
113,3,3,136,125,5,125,25,52,0,0,0
114,9,9,157,151,4,151,37,77,0,-1,0
115,9,9,165,163,4,163,40,92,0,-1,0
116,7,7,146,140,5,140,28,70,0,0,0
117,7,7,138,114,5,114,22,58,0,-1,0
118,10,9,143,124,6,124,20,72,0,0,0
119,4,4,134,129,4,129,32,54,0,-2,0
120,4,4,124,105,8,105,13,46,0,4,0
121,5,5,112,102,5,102,20,46,0,0,0
122,5,5,113,99,5,99,19,43,0,0,0
123,5,5,124,113,4,113,28,54,0,0,0
124,3,3,134,124,5,124,24,45,0,0,0
125,9,9,151,147,5,147,29,84,0,0,0
126,10,9,139,125,7,125,17,56,0,0,0
127,10,9,140,124,5,124,24,57,0,0,0
128,8,8,135,109,5,109,21,47,0,-1,0
129,5,5,126,117,5,117,23,60,0,0,0
130,4,4,123,110,5,110,22,46,0,0,0
131,4,4,131,121,6,121,20,56,0,0,0
132,4,4,129,99,11,99,9,37,0,2,0
133,5,5,143,106,7,106,15,40,0,0,0
134,8,8,155,140,4,140,35,93,0,-2,0
135,15,14,162,134,5,134,26,102,0,0,0
136,9,9,175,159,5,159,31,87,0,-1,0
137,7,7,140,112,7,112,16,56,0,-1,0
138,8,8,144,130,5,130,26,56,0,-1,0
139,10,8,129,112,9,112,12,49,0,2,0
140,7,7,127,127,4,127,31,66,0,-2,0
141,7,7,127,98,5,98,19,45,0,0,0
142,7,6,134,99,13,99,7,46,0,4,0
143,7,4,130,72,12,72,6,35,0,4,0
144,8,7,153,137,6,137,22,82,0,0,0
145,15,15,187,147,9,147,16,108,0,2,0
146,15,15,185,147,9,147,16,109,0,2,0
147,11,9,163,132,4,132,33,72,0,-2,0
148,8,7,147,127,5,127,25,68,0,-1,0
149,6,6,120,108,6,108,18,46,0,0,0
150,7,7,120,112,5,112,22,48,0,0,0
151,5,4,135,101,10,101,10,42,0,2,0
152,6,6,128,117,5,117,23,50,0,0,0
153,4,4,116,101,4,101,25,46,0,0,0
154,7,5,151,108,10,108,10,69,0,2,0
155,7,3,151,78,13,78,6,30,0,2,0
156,11,9,136,110,5,110,22,72,0,0,0
157,7,6,138,64,3,64,21,5,0,0,0
158,7,7,136,127,5,127,25,68,0,-1,0
159,7,7,115,114,4,114,28,65,0,-2,0
160,7,7,114,113,4,113,28,69,0,-2,0
161,7,7,114,109,5,109,21,40,0,0,0
162,4,4,126,116,4,116,29,47,0,-2,0
163,4,3,135,104,12,104,8,38,0,2,0
164,4,4,129,125,5,125,25,55,0,0,0
165,11,10,144,105,13,105,8,55,0,2,0
166,11,11,147,140,4,140,35,97,0,-1,0
167,12,12,160,156,4,156,39,94,0,-1,0
168,8,8,138,134,4,134,33,66,0,-2,0
169,5,5,112,93,4,93,23,42,0,0,0
170,9,9,118,113,4,113,28,73,0,-1,0
171,9,8,114,89,7,89,12,39,0,0,0
172,7,7,122,110,5,110,22,58,0,0,0
173,8,8,128,121,5,121,24,68,0,0,0
174,8,8,128,123,5,123,24,70,0,0,0
175,9,9,121,121,4,121,30,61,0,-2,0
176,7,7,147,135,6,135,22,78,0,0,0
177,9,9,136,128,4,128,32,69,0,-2,0
178,8,8,145,134,5,134,26,66,0,0,0
179,8,8,144,139,4,139,34,72,0,-2,0
180,7,7,119,112,5,112,22,52,0,0,0
181,5,5,112,107,5,107,21,47,0,-2,0
182,3,3,132,131,5,131,26,57,0,0,0
183,5,4,136,100,12,100,8,39,0,2,0
184,5,3,135,99,12,99,8,39,0,2,0
185,8,8,128,125,4,125,31,53,0,-2,0
186,5,5,141,141,4,141,35,66,0,-2,0
187,13,12,173,152,5,152,30,90,0,0,0
188,12,12,142,142,4,142,35,97,0,-2,0
189,4,3,132,116,5,116,23,61,0,-2,0
190,7,7,111,109,4,109,27,68,0,-2,0
191,6,6,101,94,5,94,18,44,0,0,0
192,6,6,104,98,5,98,19,46,0,-2,0
193,5,4,108,88,9,88,9,41,0,4,0
194,4,3,112,78,10,78,7,33,0,4,0
195,5,5,111,111,4,111,27,56,0,-1,0
196,6,6,124,123,4,123,30,65,0,-1,0
197,18,18,165,154,6,154,25,99,0,0,0
198,17,16,163,137,8,137,17,97,0,0,0
199,5,5,152,130,7,130,18,56,0,0,0
200,8,7,146,124,5,124,24,57,0,0,0
201,6,6,97,94,4,94,23,44,0,-2,0
202,5,3,112,78,11,78,7,36,0,2,0
203,5,3,112,82,12,82,6,37,0,4,0
