Frame #,Cluster Sum, Cluster Avg., Box Est.
1,59,14,46,45,14,
2,5,1,5,5,
3,4,1,4,4,
4,15,5,15,15,
5,42,8,24,7,19,16,
6,21,5,18,18,3,
7,46,9,27,19,13,14,
8,44,8,27,19,13,12,
9,35,8,26,22,13,
10,64,16,46,49,15,
11,24,6,20,19,5,
12,36,7,24,4,18,14,
13,17,4,11,8,9,
14,22,5,19,18,4,
15,19,6,19,19,
16,20,6,19,20,
17,31,6,20,12,5,14,
18,54,13,33,36,18,
19,59,14,40,29,30,
20,22,5,20,17,5,
21,26,6,21,18,8,
22,25,6,21,18,7,
23,15,5,15,15,
24,50,12,30,20,30,
25,40,13,37,40,
26,19,6,19,19,
27,21,7,21,21,
28,38,9,32,31,7,
29,24,6,21,20,4,
30,13,3,11,9,4,
31,3,1,3,3,
32,20,6,18,20,
33,27,9,22,27,
34,46,11,34,25,21,
35,33,8,27,22,11,
36,47,11,32,25,22,
37,38,9,28,29,9,
38,32,8,24,22,10,
39,41,10,27,25,16,
40,36,12,35,36,
41,22,7,22,22,
42,21,7,21,21,
43,22,7,21,22,
44,25,6,19,5,20,
45,74,18,58,69,5,
46,29,9,25,29,
47,52,13,32,31,21,
48,26,8,26,26,
49,26,6,20,18,8,
50,27,6,21,17,10,
51,33,8,26,23,10,
52,10,3,10,10,
53,77,19,57,66,11,
54,52,13,28,31,21,
55,202,50,162,183,19,
56,46,9,24,3,25,18,
57,24,4,18,5,16,3,
58,19,6,18,19,
59,21,5,17,3,18,
60,19,6,18,19,
61,593,197,323,593,
62,23,7,22,23,
63,51,10,31,36,12,3,
64,24,8,23,24,
65,37,12,35,37,
66,7,2,7,7,
67,25,6,20,19,6,
68,61,15,35,35,26,
69,33,8,30,28,5,
70,65,16,50,51,14,
71,27,6,24,24,3,
72,60,12,37,32,12,16,
73,186,46,134,167,19,
74,21,4,14,5,3,13,
75,50,12,31,32,18,
76,56,14,36,31,25,
77,23,5,20,19,4,
78,24,8,23,24,
79,25,8,23,25,
80,33,11,30,33,
81,20,6,20,20,
82,207,51,141,182,25,
83,38,9,36,22,16,
84,34,8,25,11,23,
85,3,1,2,3,
86,27,9,25,27,
87,0,0,36,
88,26,8,24,26,
89,0,0,50,
90,646,161,307,362,284,
91,20,6,17,20,
92,96,24,65,59,37,
93,25,8,23,25,
94,25,8,22,25,
95,34,11,31,34,
96,24,8,21,24,
97,20,6,18,20,
98,309,103,202,309,
99,17,5,16,17,
100,17,5,16,17,
101,52,13,33,21,31,
102,24,8,23,24,
103,22,5,19,5,17,
104,18,6,17,18,
105,35,11,25,35,
106,36,12,28,36,
107,20,6,15,20,
108,26,8,22,26,
109,0,0,37,
110,16,5,14,16,
111,20,6,20,20,
112,0,0,46,
113,32,10,24,32,
114,31,10,23,31,
115,3,1,3,3,
116,0,0,34,
117,0,0,38,
