Frame #,Cluster Sum, Cluster Avg., Box Est.
1,0,0,0,
2,92,23,28,48,44,
3,111,27,33,61,50,
4,52,17,23,52,
5,49,16,20,49,
6,0,0,0,
7,89,12,30,11,52,3,12,11,
8,46,15,19,46,
9,39,4,10,3,4,7,3,3,5,14,
10,58,14,21,43,15,
11,70,17,32,25,45,
12,38,4,14,3,4,5,3,19,4,
13,39,3,8,4,4,4,5,3,4,5,4,3,3,
14,67,16,21,41,26,
15,57,14,14,47,10,
16,52,4,10,3,4,3,5,3,4,3,11,10,6,
17,67,4,15,3,5,8,4,5,6,8,3,5,5,6,9,
18,46,15,21,46,
19,38,12,19,38,
20,62,15,30,9,53,
21,84,21,30,46,38,
22,38,12,7,38,
23,49,12,19,8,41,
24,52,17,23,52,
25,54,18,20,54,
26,52,17,16,52,
27,50,16,17,50,
28,30,4,8,4,4,14,4,4,
29,0,0,0,
30,0,0,0,
31,52,17,22,52,
32,52,17,22,52,
33,0,0,2,
34,0,0,2,
35,55,13,19,51,4,
36,0,0,0,
37,66,16,24,39,27,
38,81,20,33,52,29,
39,0,0,0,
40,100,11,31,60,6,9,6,4,8,7,
41,48,9,19,4,8,36,
42,66,16,28,15,51,
43,33,4,13,4,3,12,10,4,
44,55,5,13,6,6,4,6,5,7,9,7,5,
45,106,26,34,51,55,
46,96,12,34,4,56,4,17,5,10,
47,112,28,35,47,65,
48,132,26,37,67,51,14,
49,120,30,32,60,60,
50,91,22,36,20,71,
51,0,0,2,
52,16,5,9,16,
53,0,0,2,
54,15,5,6,15,
55,13,4,3,13,
56,21,7,9,21,
57,0,0,2,
58,26,8,10,26,
59,27,9,5,27,
60,31,10,9,31,
61,37,12,5,37,
62,41,13,5,41,
63,0,0,2,
64,0,0,2,
65,0,0,8,
66,36,12,13,36,
67,86,21,22,51,35,
68,31,10,12,31,
69,0,0,2,
70,76,19,18,51,25,
71,0,0,2,
72,27,9,4,27,
73,28,9,4,28,
74,25,8,10,25,
75,9,3,5,9,
76,16,5,3,16,
77,16,5,2,16,
78,8,2,1,5,3,
79,12,4,6,12,
80,0,0,0,
81,7,2,1,7,
82,0,0,0,
83,0,0,0,
84,0,0,0,
85,0,0,0,
86,0,0,0,
87,0,0,0,
88,0,0,0,
89,0,0,0,
90,7,2,1,7,
