Frame #,Sample Size,Selected Sample,Feature Size, Selected Features, # Clusters,Cluster Sum, Cluster Avg., Box Est.,Actual, Validity, Accuracy
1,0,0,445,0,2,0,0,0,432,-2,0
2,0,0,440,0,2,0,0,0,435,-2,0
3,0,0,440,0,2,0,0,0,442,-2,0
4,1,1,439,367,4,367,91,342,447,0,76.5101
5,0,0,431,0,2,0,0,0,444,-2,0
6,1,1,435,78,3,78,26,76,441,4,17.2336
7,0,0,430,0,2,0,0,0,443,-2,0
8,0,0,445,0,2,0,0,0,430,-2,0
9,0,0,451,0,2,0,0,0,435,-2,0
10,0,0,449,0,2,0,0,0,432,-2,0
11,0,0,443,0,2,0,0,0,414,-2,0
12,0,0,466,0,2,0,0,0,431,-2,0
13,0,0,449,0,2,0,0,0,429,-2,0
14,0,0,453,0,2,0,0,0,425,-2,0
15,0,0,444,0,2,0,0,2,426,0,0.469484
16,1,1,438,96,5,96,19,93,411,4,22.6277
17,0,0,426,0,2,0,0,2,409,0,0.488998
18,0,0,442,0,2,0,0,0,401,-2,0
19,0,0,454,0,2,0,0,0,416,-2,0
20,0,0,453,0,2,0,0,0,418,-2,0
21,0,0,459,0,2,0,0,0,408,-2,0
22,0,0,458,0,2,0,0,0,422,-2,0
23,0,0,458,0,2,0,0,0,418,-2,0
24,0,0,457,0,2,0,0,0,410,-2,0
25,1,1,480,286,3,286,95,262,416,-1,62.9808
26,1,1,477,11,3,11,3,10,410,0,2.43902
27,0,0,471,0,2,0,0,0,409,-2,0
28,0,0,476,0,2,0,0,0,409,-2,0
29,0,0,468,0,2,0,0,0,397,-2,0
30,0,0,471,0,2,0,0,0,401,-2,0
31,0,0,470,0,2,0,0,0,401,-2,0
32,0,0,486,0,2,0,0,0,404,-2,0
33,1,1,484,116,3,116,38,110,395,0,27.8481
34,0,0,474,0,2,0,0,0,389,-2,0
35,1,1,475,126,4,126,31,114,390,0,29.2308
36,0,0,474,0,2,0,0,0,381,-2,0
37,0,0,483,0,2,0,0,0,378,-2,0
38,0,0,465,0,2,0,0,0,376,-2,0
39,0,0,468,0,2,0,0,0,371,-2,0
40,0,0,469,0,2,0,0,0,376,-2,0
41,0,0,457,0,2,0,0,0,366,-2,0
42,0,0,471,0,2,0,0,0,367,-2,0
43,0,0,459,0,2,0,0,0,359,-2,0
44,0,0,447,0,2,0,0,0,348,-2,0
45,0,0,444,0,2,0,0,0,343,-2,0
46,0,0,446,0,2,0,0,0,351,-2,0
47,0,0,426,0,2,0,0,0,341,-2,0
48,0,0,428,0,2,0,0,0,329,-2,0
49,0,0,431,0,2,0,0,0,329,-2,0
50,0,0,430,0,2,0,0,0,329,-2,0
51,0,0,433,0,2,0,0,0,323,-2,0
52,0,0,421,0,2,0,0,0,318,-2,0
53,0,0,406,0,2,0,0,2,306,0,0.653595
54,0,0,408,0,2,0,0,0,304,-2,0
55,0,0,385,0,2,0,0,0,285,-2,0
56,0,0,384,0,2,0,0,0,288,-2,0
57,0,0,377,0,2,0,0,0,289,-2,0
58,0,0,383,0,2,0,0,0,281,-2,0
59,0,0,369,0,2,0,0,0,268,-2,0
60,0,0,363,0,2,0,0,0,257,-2,0
61,0,0,374,0,2,0,0,0,261,-2,0
62,0,0,359,0,2,0,0,0,262,-2,0
63,0,0,355,0,2,0,0,0,263,-2,0
64,0,0,351,0,2,0,0,0,251,-2,0
65,0,0,347,0,2,0,0,0,245,-2,0
66,0,0,350,0,2,0,0,0,242,-2,0
67,0,0,340,0,2,0,0,0,237,-2,0
68,0,0,331,0,2,0,0,0,228,-2,0
69,0,0,331,0,2,0,0,0,220,-2,0
70,0,0,344,0,2,0,0,0,224,-2,0
71,0,0,337,0,2,0,0,0,212,-2,0
72,0,0,327,0,2,0,0,0,200,-2,0
73,2,1,309,94,7,94,13,66,196,4,33.6735
