Frame #,Cluster Sum, Cluster Avg., Box Est.
1,60,7,12,14,30,3,5,4,4,
2,64,12,18,53,3,8,
3,51,5,16,8,3,8,4,9,6,4,9,
4,48,4,12,3,4,9,8,7,4,7,6,
5,35,4,7,7,9,5,4,6,4,
6,48,4,10,3,3,5,3,6,9,5,9,5,
7,42,6,11,18,5,6,10,3,
8,31,5,10,14,3,10,4,
9,71,17,32,68,3,
10,44,5,11,4,5,7,7,9,12,
11,60,10,17,7,40,3,10,
12,38,4,12,3,4,5,3,19,4,
13,36,3,11,4,3,4,5,4,5,5,3,3,
14,25,3,12,6,3,7,3,6,
15,56,11,14,5,42,9,
16,34,4,14,5,3,4,10,6,6,
17,41,5,17,19,6,3,7,6,
18,35,4,16,10,6,4,5,3,7,
19,24,4,12,3,18,3,
20,34,4,19,5,3,10,4,12,
21,11,2,10,7,4,
22,39,5,20,3,8,4,14,10,
23,37,5,14,8,8,9,5,7,
24,47,5,16,4,3,9,13,5,10,3,
25,70,17,19,4,66,
26,49,6,8,5,11,3,17,6,7,
27,27,4,7,5,5,7,10,
28,63,15,13,4,59,
29,27,3,8,4,4,9,4,6,
30,32,5,7,6,7,9,10,
31,46,6,11,4,4,3,18,17,
32,26,4,11,6,9,8,3,
33,53,7,24,31,8,3,3,8,
34,53,6,14,4,11,3,10,14,11,
35,46,5,15,5,4,8,4,8,17,
36,39,4,17,6,5,8,6,3,11,
37,79,26,37,79,
38,77,11,22,4,54,3,5,11,
39,62,8,29,12,3,14,3,30,
40,91,18,33,3,3,85,
41,47,6,20,10,21,6,3,7,
42,29,3,11,5,5,3,3,5,8,
43,25,4,10,3,4,6,12,
44,54,7,17,6,4,15,9,20,
45,57,8,15,4,37,4,3,9,
46,36,6,13,8,16,8,4,
47,53,5,17,7,5,9,11,6,3,12,
48,32,4,14,9,7,4,5,4,3,
49,37,6,16,15,7,11,4,
50,43,5,17,5,4,11,6,6,11,
51,39,6,14,6,6,9,18,
52,66,8,16,3,3,3,9,35,13,
53,36,5,14,4,21,4,4,3,
54,80,13,21,4,3,52,21,
55,33,4,9,4,4,6,3,9,7,
56,29,4,5,6,9,4,10,
57,78,11,23,5,5,9,10,49,
58,91,15,26,75,8,4,4,
59,44,4,10,4,8,5,9,4,8,6,
60,76,19,25,73,3,
61,35,5,11,4,17,6,5,3,
62,64,10,17,5,3,14,42,
63,44,7,13,4,5,32,3,
64,30,4,12,3,7,4,8,8,
65,123,24,34,93,22,8,
66,27,4,8,4,7,11,5,
67,40,5,8,3,7,5,6,15,4,
68,42,7,10,8,22,6,6,
69,77,19,31,4,73,
70,41,4,7,3,5,4,10,8,4,7,
71,60,7,12,20,4,9,18,3,6,
72,41,5,5,11,3,6,10,5,6,
73,47,7,8,10,20,4,13,
74,40,5,9,6,6,9,3,10,6,
75,33,4,9,4,9,8,5,4,3,
76,41,5,11,8,6,15,7,5,
77,43,6,13,13,12,3,5,10,
78,47,6,12,14,11,13,6,3,
79,30,3,7,4,3,3,5,5,7,3,
80,35,5,8,7,9,11,4,4,
81,42,4,7,3,3,10,4,8,3,5,6,
82,37,3,7,6,3,3,8,4,5,5,3,
83,39,6,8,11,9,12,7,
84,31,3,5,10,8,3,3,3,4,
85,47,15,11,47,
86,29,4,6,7,6,7,9,
87,48,16,18,48,
88,38,4,9,3,3,6,14,5,7,
89,31,3,13,3,9,3,4,5,4,3,
90,37,6,15,6,9,4,18,
