Frame #,Cluster Sum, Cluster Avg., Box Est.
1,93,18,74,44,8,41,
2,206,41,153,92,54,60,
3,205,41,146,92,56,57,
4,214,42,157,107,64,43,
5,15,5,15,15,
6,17,5,17,17,
7,19,6,19,19,
8,19,6,19,19,
9,22,7,22,22,
10,85,8,58,3,4,3,4,49,11,5,6,
11,19,6,19,19,
12,18,6,18,18,
13,9,3,9,9,
14,18,6,18,18,
15,19,6,19,19,
16,19,6,18,19,
17,13,4,12,13,
18,17,5,17,17,
19,51,10,44,5,16,30,
20,16,5,16,16,
21,10,3,10,10,
22,360,90,225,244,116,
23,15,5,15,15,
24,17,5,16,17,
25,0,0,27,
26,19,6,19,19,
27,21,7,21,21,
28,78,9,60,7,3,3,33,4,28,
29,0,0,28,
30,9,3,9,9,
31,0,0,33,
32,0,0,32,
33,0,0,27,
34,293,73,204,229,64,
35,22,7,21,22,
36,21,7,21,21,
37,28,9,26,28,
38,21,7,20,21,
39,25,8,23,25,
40,105,11,79,3,3,4,51,5,4,35,
41,22,7,22,22,
42,21,7,21,21,
43,68,17,59,45,23,
44,26,6,23,4,22,
45,86,14,68,3,4,68,11,
46,18,6,17,18,
47,347,86,238,227,120,
48,26,8,26,26,
49,23,7,23,23,
50,17,5,16,17,
51,23,7,22,23,
52,17,5,16,17,
53,350,87,236,237,113,
54,21,7,20,21,
55,18,6,17,18,
56,18,6,17,18,
57,318,79,217,99,219,
58,315,78,209,221,94,
59,18,6,17,18,
60,19,6,18,19,
61,107,21,82,69,12,26,
62,276,69,197,225,51,
63,15,3,14,12,3,
64,36,12,34,36,
65,116,16,92,62,4,3,10,37,
66,7,2,7,7,
67,27,9,26,27,
68,30,7,26,5,25,
69,21,7,21,21,
70,23,7,21,23,
71,0,0,3,
72,29,9,26,29,
73,19,6,18,19,
74,13,4,13,13,
75,21,7,21,21,
76,25,8,25,25,
77,19,6,19,19,
78,24,8,23,24,
79,25,8,23,25,
80,93,23,80,57,36,
81,20,6,20,20,
82,25,8,25,25,
83,22,7,22,22,
84,23,7,23,23,
85,19,6,18,19,
86,371,92,247,113,258,
87,351,87,241,255,96,
88,25,8,24,25,
89,0,0,31,
90,0,0,36,
91,0,0,29,
92,121,24,101,5,58,58,
93,0,0,31,
94,43,10,41,36,7,
95,35,8,30,4,31,
96,22,7,21,22,
97,20,6,18,20,
98,22,7,20,22,
99,16,5,16,16,
100,151,30,120,64,44,43,
101,21,7,20,21,
102,24,8,23,24,
103,86,21,72,50,36,
104,0,0,31,
105,0,0,29,
106,0,0,2,
107,0,0,33,
108,0,0,25,
109,0,0,29,
110,0,0,23,
111,0,0,32,
112,0,0,27,
113,0,0,3,
114,0,0,3,
115,7,1,5,3,4,
116,0,0,23,
117,0,0,29,
