Frame #,Cluster Sum, Cluster Avg., Box Est.
1,1555,259,636,4,3,3,1545,
2,1512,116,624,3,11,3,3,3,3,3,3,3,6,1471,
3,1584,316,763,3,1575,6,
4,1469,183,737,3,4,3,9,1445,5,
5,338,12,231,3,8,4,4,3,3,11,3,6,3,3,8,24,24,3,4,17,13,3,106,4,4,4,3,3,67,
6,1641,410,755,1638,3,
7,1642,410,781,1639,3,
8,500,10,330,3,3,8,4,5,4,3,4,3,3,3,10,3,21,27,3,5,3,4,4,4,5,9,25,5,4,27,4,3,5,6,3,5,4,15,3,7,3,204,5,13,8,7,3,
9,1470,147,647,3,4,4,5,9,8,3,1434,
10,592,10,397,5,12,6,6,3,3,3,3,3,7,3,3,3,7,4,3,3,3,5,319,3,4,3,5,6,4,9,7,5,5,3,3,3,3,3,8,3,13,3,6,6,5,4,7,3,5,3,3,6,4,20,5,3,4,4,3,4,
11,685,14,404,3,7,14,5,6,3,5,4,3,4,7,3,7,5,3,3,3,3,8,5,4,3,17,3,3,5,61,3,5,7,3,9,8,8,3,4,260,3,3,4,8,4,3,153,
12,607,11,399,7,12,3,11,4,4,3,3,5,3,5,5,3,3,4,4,4,9,11,7,4,6,4,20,4,3,3,4,3,45,18,6,5,5,273,7,12,7,3,3,6,3,3,4,3,6,9,6,7,3,6,6,
13,671,14,428,5,3,5,7,12,3,7,3,3,4,7,4,4,4,3,4,3,3,8,5,4,79,3,6,3,327,15,9,3,4,35,3,4,5,3,3,9,3,3,6,3,14,13,17,
14,670,14,421,3,3,3,3,5,3,3,7,12,3,4,3,3,4,4,3,341,3,4,4,5,3,4,5,51,6,13,46,3,6,3,4,4,4,8,4,3,3,9,5,5,3,3,52,
15,741,16,458,3,5,5,3,4,5,7,3,4,3,9,3,3,14,8,10,5,6,341,7,7,4,4,3,6,3,13,65,3,4,7,5,44,13,11,8,5,4,5,4,69,6,
16,1729,345,708,3,3,1723,
17,701,18,427,6,3,7,3,5,3,4,3,10,11,4,8,3,4,3,66,12,3,7,4,8,9,6,4,3,6,302,4,6,27,7,3,135,6,6,
18,823,17,508,3,4,3,3,5,6,4,3,6,6,3,8,3,3,3,4,3,3,6,381,4,4,3,8,6,3,3,5,3,7,5,14,5,3,4,170,3,14,3,16,49,3,3,25,
19,664,12,421,3,3,3,5,3,3,3,4,6,3,3,3,8,4,5,3,6,3,4,14,3,23,8,3,9,3,6,330,6,5,12,4,4,3,6,3,31,3,7,3,5,3,4,4,43,4,22,4,6,8,
20,885,18,491,3,3,10,3,3,17,17,5,4,6,3,3,6,4,3,4,3,4,8,3,13,10,3,4,3,4,355,4,3,9,3,233,6,4,8,4,6,3,3,5,8,3,21,15,43,
21,756,16,445,3,3,3,3,8,4,7,24,13,3,7,3,3,5,3,4,3,5,4,3,5,8,9,6,3,9,3,4,3,3,4,4,324,48,18,3,5,8,127,3,16,3,29,
22,715,15,471,7,5,3,5,4,5,3,9,7,7,4,4,3,3,3,4,3,13,5,3,3,4,3,5,3,6,9,4,14,3,4,5,3,135,3,15,10,8,67,4,47,3,254,3,
23,838,17,511,3,3,3,7,3,3,13,3,6,5,3,6,3,3,4,3,3,4,4,4,4,3,7,3,7,3,6,3,3,7,4,5,3,5,214,3,5,91,5,3,10,4,291,5,58,
24,1826,456,771,1823,3,
25,740,12,444,3,3,4,3,3,3,8,6,4,3,3,6,3,6,6,3,4,8,4,5,388,5,3,5,6,13,3,3,5,3,9,3,4,3,3,5,4,5,5,3,5,4,9,6,3,65,3,6,5,8,3,5,11,4,8,7,13,9,
26,725,14,458,7,9,5,3,3,4,6,10,6,3,8,3,4,4,8,8,5,3,3,4,6,7,3,5,4,4,4,4,9,5,6,3,7,15,16,310,3,15,5,7,5,65,7,8,41,10,45,
27,1738,434,780,1735,3,
28,738,14,458,6,3,3,6,4,3,4,5,5,4,4,5,9,10,5,4,3,3,6,3,3,4,5,14,3,5,6,7,3,4,3,332,6,5,3,3,3,4,87,3,35,23,6,3,3,8,3,3,9,47,
29,874,24,512,5,5,4,7,8,5,3,3,3,7,11,3,4,3,9,3,3,4,4,4,3,19,5,6,7,217,5,8,5,328,53,8,108,4,
30,714,14,460,3,9,9,3,4,4,3,6,9,3,3,3,4,4,3,6,6,3,9,5,3,3,3,3,5,3,9,7,3,4,4,3,3,5,3,62,4,3,3,7,311,4,8,3,61,4,77,3,4,
31,1660,237,751,4,3,4,4,1645,
32,693,15,452,3,3,3,6,3,3,3,3,6,3,3,8,3,6,3,3,3,6,4,4,4,4,11,136,4,20,5,10,4,6,6,5,3,5,324,4,7,12,12,11,17,4,
33,782,13,432,3,7,7,3,3,3,4,6,3,3,5,4,10,3,3,3,3,5,3,9,3,4,3,6,3,9,6,156,3,3,3,4,3,3,3,3,3,4,5,6,8,4,6,3,5,9,3,6,66,3,3,304,30,6,3,
34,721,11,435,4,3,3,4,3,3,8,7,4,4,3,3,3,5,4,3,4,9,3,4,3,6,3,4,3,4,6,4,3,4,3,5,5,3,3,5,3,4,365,3,3,14,4,4,3,5,3,8,7,10,7,11,18,4,19,3,8,3,16,5,40,3,
35,622,11,373,9,7,3,4,5,4,4,4,3,3,4,5,4,7,3,5,3,3,8,7,11,3,11,4,4,11,4,12,8,3,4,8,4,3,7,4,16,3,9,5,15,6,3,23,3,3,3,15,79,3,240,
36,1748,437,732,1744,4,
37,1712,342,764,3,4,1705,
38,885,20,530,4,5,9,3,6,4,4,3,4,5,9,3,6,20,5,400,4,10,12,12,4,4,3,7,5,6,5,4,4,3,4,124,4,39,18,3,10,4,92,3,8,3,
39,848,17,503,3,6,3,5,3,3,4,3,3,8,3,3,11,16,14,3,3,3,4,3,5,13,9,8,4,6,3,7,8,4,4,4,129,4,3,358,7,26,3,14,96,6,4,3,13,3,
40,1828,457,957,3,1825,
41,811,15,471,3,3,3,3,3,3,6,6,4,3,3,6,4,3,4,3,8,4,3,11,3,4,3,3,14,7,6,6,6,5,6,81,10,3,6,5,3,3,344,3,117,9,3,4,25,3,28,11,4,
42,1849,462,816,1846,3,
43,867,18,519,4,4,3,5,4,4,3,10,3,400,3,3,5,7,3,8,3,3,8,4,143,3,3,3,3,12,6,13,6,3,15,6,4,3,5,4,7,3,6,3,5,104,13,4,3,
44,1729,432,761,3,1726,
45,504,12,318,3,8,3,3,3,3,6,3,5,5,6,4,3,4,3,3,6,6,3,3,10,4,4,4,8,3,4,5,3,75,24,4,7,5,3,27,206,6,19,
46,604,13,370,5,4,3,5,13,3,3,3,4,8,4,3,4,4,7,3,7,3,5,4,3,3,7,3,6,3,7,3,5,5,92,4,3,29,10,3,10,15,244,23,5,8,3,15,
47,763,14,429,3,3,5,7,3,5,5,3,390,9,8,6,5,3,3,3,4,9,4,3,3,3,3,8,3,5,5,3,37,3,3,3,7,10,5,5,6,5,4,4,3,7,5,3,3,13,4,5,89,8,17,
48,894,24,514,7,4,4,3,3,7,3,5,5,5,4,7,6,3,3,3,8,3,3,4,3,3,7,3,192,3,331,70,10,8,36,121,4,7,6,
49,827,22,446,3,7,4,3,3,3,5,5,7,4,368,11,4,3,14,3,7,3,5,6,13,3,3,31,3,5,120,3,18,109,3,30,3,6,9,
50,1647,411,968,1644,3,
51,592,14,375,13,4,3,3,4,3,3,14,3,15,22,5,7,6,4,9,3,8,9,3,123,4,3,4,4,15,3,3,86,5,3,3,26,4,6,5,147,7,
52,727,16,408,4,3,381,3,3,3,4,4,6,3,4,3,3,3,5,5,3,3,8,3,6,3,4,7,3,6,4,6,12,7,7,8,3,39,6,13,5,7,24,38,5,38,22,
53,669,15,382,3,9,7,3,5,6,3,3,4,5,6,5,4,3,4,3,3,3,4,159,5,11,6,10,8,4,4,3,11,4,34,17,8,4,4,3,5,5,66,7,4,204,
54,771,16,420,3,3,4,5,3,7,3,3,12,4,3,9,5,4,3,3,9,14,5,4,4,6,3,346,7,12,4,4,8,9,64,3,7,4,13,3,4,7,40,16,19,4,4,3,66,5,
55,546,13,338,4,3,3,3,4,5,5,5,4,9,11,5,4,4,4,3,7,3,6,5,3,5,3,98,3,8,36,3,7,4,6,5,5,25,3,15,4,3,213,
56,752,18,410,4,361,3,3,4,4,3,10,5,4,6,4,8,7,7,4,6,12,3,14,4,3,84,13,5,9,9,3,3,4,6,19,7,4,10,22,64,11,
57,550,15,334,8,3,6,3,5,6,3,4,13,3,20,8,11,3,5,3,10,47,5,64,3,4,3,8,3,9,3,73,7,5,4,5,188,5,
