Frame #,Sample Size,Selected Sample,Feature Size, Selected Features, # Clusters,Cluster Sum, Cluster Avg., Box Est.,Actual, Validity, Accuracy
38,28,9,240,92,20,92,4,27,6,4,450
39,11,6,129,89,4,89,22,50,6,-1,833.333
40,28,18,234,114,4,114,28,53,6,0,883.333
41,14,3,246,62,4,62,15,35,6,0,583.333
42,10,6,245,114,26,114,4,29,6,4,483.333
43,0,0,89,0,2,0,0,0,6,-2,0
44,0,0,97,0,2,0,0,0,6,-2,0
45,0,0,101,0,2,0,0,0,6,-2,0
46,7,4,98,41,4,41,10,28,5,-1,560
47,8,2,126,30,9,30,3,9,5,4,180
48,0,0,106,0,2,0,0,0,6,-2,0
49,0,0,88,0,2,0,0,0,5,-2,0
50,19,1,207,52,4,52,13,23,6,-1,383.333
51,0,0,52,0,2,0,0,0,5,-2,0
52,7,4,48,23,4,23,5,24,5,-2,480
53,28,13,227,96,4,96,24,59,5,-1,1180
54,25,9,247,106,4,106,26,57,5,0,1140
55,26,2,247,64,4,64,16,30,5,0,600
56,0,0,93,0,2,0,0,0,5,-2,0
57,9,2,98,26,4,26,6,13,5,-1,260
58,8,2,96,25,4,25,6,13,5,0,260
59,9,4,116,19,5,19,3,9,4,4,225
60,0,0,81,0,2,0,0,0,4,-2,0
61,12,7,252,124,4,124,31,42,4,0,1050
62,15,1,142,21,4,21,5,8,5,0,160
63,0,0,144,0,2,0,0,0,4,-2,0
64,0,0,137,0,2,0,0,0,5,-2,0
65,17,10,267,125,22,125,5,31,5,4,620
66,9,4,257,89,21,89,4,22,5,4,440
67,4,2,257,7,3,7,2,2,5,4,40
68,0,0,109,0,2,0,0,0,5,-2,0
69,0,0,92,0,2,0,0,2,5,0,40
70,11,3,108,8,3,8,2,3,5,4,60
71,0,0,119,0,2,0,0,0,5,-2,0
72,13,3,142,12,3,12,4,4,5,0,80
73,17,6,140,52,12,52,4,18,5,4,360
74,0,0,125,0,2,0,0,0,5,-2,0
75,17,1,127,32,4,32,8,15,5,-1,300
76,0,0,134,0,2,0,0,0,5,-2,0
77,16,4,120,24,3,24,8,5,5,0,100
78,29,12,230,47,11,47,4,13,5,4,260
79,12,4,270,83,19,83,4,17,5,4,340
80,17,11,280,132,21,132,6,29,5,4,580
81,12,8,250,169,4,169,42,36,4,-1,900
82,18,12,255,177,4,177,44,35,5,-1,700
83,0,0,134,0,2,0,0,0,6,-2,0
84,25,11,131,24,3,24,8,3,6,-1,50
85,20,13,158,97,14,97,6,24,6,4,400
86,0,0,144,0,2,0,0,0,6,-2,0
87,0,0,142,0,2,0,0,0,6,-2,0
88,0,0,160,0,2,0,0,0,6,-2,0
89,0,0,141,0,2,0,0,0,6,-2,0
90,25,10,144,48,4,48,12,32,6,-1,533.333
91,0,0,142,0,2,0,0,0,6,-2,0
92,0,0,144,0,2,0,0,0,5,-2,0
93,0,0,141,0,2,0,0,0,6,-2,0
94,0,0,124,0,2,0,0,0,6,-2,0
95,22,8,156,38,4,38,9,20,6,0,333.333
96,0,0,160,0,2,0,0,0,5,-2,0
97,30,7,165,25,4,25,6,12,5,0,240
98,0,0,131,0,2,0,0,0,5,-2,0
99,15,5,122,43,4,43,10,16,5,-1,320
100,16,4,135,44,4,44,11,17,4,-1,425
101,16,6,149,6,4,6,1,2,4,4,50
102,0,0,129,0,2,0,0,0,4,-2,0
103,0,0,100,0,2,0,0,0,5,-2,0
104,0,0,127,0,2,0,0,0,5,-2,0
105,0,0,147,0,2,0,0,0,5,-2,0
106,0,0,124,0,2,0,0,0,5,-2,0
107,0,0,107,0,2,0,0,0,5,-2,0
108,0,0,108,0,2,0,0,0,5,-2,0
109,0,0,131,0,2,0,0,0,5,-2,0
110,11,5,120,47,12,47,3,15,5,4,300
111,10,4,133,57,14,57,4,17,5,4,340
112,0,0,147,0,2,0,0,0,5,-2,0
113,0,0,135,0,2,0,0,0,5,-2,0
114,12,5,129,36,4,36,9,26,5,-1,520
115,15,10,128,65,12,65,5,26,5,4,520
116,0,0,105,0,2,0,0,0,5,-2,0
117,13,3,126,33,4,33,8,20,6,0,333.333
118,11,6,71,27,4,27,6,12,6,-2,200
119,12,9,136,36,9,36,4,16,6,4,266.667
120,16,11,153,49,9,49,5,14,6,4,233.333
121,0,0,146,0,2,0,0,0,6,-2,0
122,20,10,149,29,4,29,7,14,6,-1,233.333
123,10,8,120,61,12,61,5,22,6,4,366.667
124,0,0,125,0,2,0,0,0,6,-2,0
125,0,0,139,0,2,0,0,0,6,-2,0
126,17,5,149,35,4,35,8,17,6,-2,283.333
127,10,4,148,31,4,31,7,13,6,-1,216.667
128,13,8,157,67,14,67,4,23,6,4,383.333
129,15,10,137,67,15,67,4,26,6,4,433.333
130,0,0,117,0,2,0,0,0,6,-2,0
131,0,0,63,0,2,0,0,0,6,-2,0
132,13,3,130,22,4,22,5,14,6,0,233.333
133,0,0,128,0,2,0,0,0,6,-2,0
134,0,0,123,0,2,0,0,0,6,-2,0
135,14,13,126,75,13,75,5,26,7,4,371.429
136,13,11,122,45,4,45,11,28,6,-1,466.667
137,13,10,124,64,13,64,4,23,7,4,328.571
138,12,3,146,21,4,21,5,13,7,-1,185.714
139,15,10,156,42,4,42,10,25,7,-2,357.143
140,0,0,133,0,2,0,0,0,7,-2,0
141,0,0,138,0,2,0,0,0,7,-2,0
142,14,7,142,37,4,37,9,16,7,-1,228.571
143,0,0,89,0,2,0,0,0,7,-2,0
144,16,13,147,111,4,111,27,47,7,0,671.429
145,21,11,163,73,14,73,5,28,6,4,466.667
146,16,14,139,113,4,113,28,49,7,0,700
147,19,9,143,28,4,28,7,21,7,-2,300
148,18,5,147,29,4,29,7,21,7,0,300
149,17,5,142,24,4,24,6,13,7,0,185.714
150,0,0,119,0,2,0,0,0,7,-2,0
151,0,0,73,0,2,0,0,0,7,-2,0
152,0,0,117,0,2,0,0,0,7,-2,0
153,0,0,124,0,2,0,0,0,7,-2,0
154,14,11,93,48,12,48,4,24,0,4,0
155,14,11,123,59,14,59,4,24,0,4,0
